voter_id,voter_name,date_of_birth,gender,nationality,registration_number,email,phone_number,cell_number,picture,registered_age,district_id,candidate_id,candidate_name,party_affiliation,biography,campaign_platform,photo_url,voting_time,vote,polling_station_id,vote_type
5cd43787-354f-4011-8504-3eafa7ea60c3,Frederick Russell,1997-11-02T05:52:39.450Z,male,GB,angryfish314,frederick.russell@example.com,016977 87213,07917 914059,https://randomuser.me/api/portraits/men/98.jpg,9,DIST_005,2d20e9e0-5691-4a27-8264-bbabc8002b40,Kelly Crawford,Savior Party,A brief bio of the candidate.,Key campaign promises or platform.,https://randomuser.me/api/portraits/women/67.jpg,2024-09-18 14:54:20,1,PS89012,regular
9eab7740-53f2-450e-b77d-dbec5ccbd433,Kyle Walker,1983-12-13T05:16:34.233Z,male,GB,heavysnake885,kyle.walker@example.com,015242 56201,07077 813830,https://randomuser.me/api/portraits/men/77.jpg,4,DIST_007,2d20e9e0-5691-4a27-8264-bbabc8002b40,Kelly Crawford,Savior Party,A brief bio of the candidate.,Key campaign promises or platform.,https://randomuser.me/api/portraits/women/67.jpg,2024-09-18 14:54:22,1,PS12345,invalid
375b8ff4-cc26-42bf-ad98-096d11aeb255,Derek Hunt,1979-11-05T06:10:09.657Z,male,GB,purpleleopard151,derek.hunt@example.com,0111409 754 7655,07662 860596,https://randomuser.me/api/portraits/men/83.jpg,14,DIST_025,2d20e9e0-5691-4a27-8264-bbabc8002b40,Kelly Crawford,Savior Party,A brief bio of the candidate.,Key campaign promises or platform.,https://randomuser.me/api/portraits/women/67.jpg,2024-09-18 14:54:24,1,PS90123,regular
c730b3f4-1587-4227-bc50-21f64b5ca2d9,Ramon James,1951-01-17T20:40:14.557Z,male,GB,greenbear241,ramon.james@example.com,016973 38149,07804 623378,https://randomuser.me/api/portraits/men/38.jpg,2,DIST_011,2d20e9e0-5691-4a27-8264-bbabc8002b40,Kelly Crawford,Savior Party,A brief bio of the candidate.,Key campaign promises or platform.,https://randomuser.me/api/portraits/women/67.jpg,2024-09-18 14:54:26,1,PS78901,invalid
3b1dfbb1-a06e-4740-be4e-36392a043abd,Cory Ray,1966-02-06T07:55:45.971Z,male,GB,crazytiger319,cory.ray@example.com,015395 53163,07192 192336,https://randomuser.me/api/portraits/men/59.jpg,18,DIST_004,a4f76ffc-ae49-4b2c-9ceb-8c1f99333fe1,William Morris,Tech Republic Party,A brief bio of the candidate.,Key campaign promises or platform.,https://randomuser.me/api/portraits/men/12.jpg,2024-09-18 14:54:28,1,PS78901,invalid
7e8b513e-9423-4a08-8a19-c4f52666df7e,Jay Wallace,1961-07-11T12:07:19.998Z,male,GB,biglion820,jay.wallace@example.com,017687 62665,07147 269344,https://randomuser.me/api/portraits/men/32.jpg,2,DIST_003,2d20e9e0-5691-4a27-8264-bbabc8002b40,Kelly Crawford,Savior Party,A brief bio of the candidate.,Key campaign promises or platform.,https://randomuser.me/api/portraits/women/67.jpg,2024-09-18 14:54:30,1,PS34567,invalid
62015587-7624-4915-80e9-0b3f06c43db0,Florence Castillo,1958-03-18T07:49:00.085Z,female,GB,organicbear723,florence.castillo@example.com,015395 23377,07117 987988,https://randomuser.me/api/portraits/women/3.jpg,3,DIST_013,c4ccb64e-1e12-457f-bf64-76f75b772ce6,Dick Russell,Management Party,A brief bio of the candidate.,Key campaign promises or platform.,https://randomuser.me/api/portraits/men/99.jpg,2024-09-18 14:54:32,1,PS56789,invalid
cb407b58-87eb-408b-82f1-62e0b6c0841d,Ricardo Peterson,1954-12-15T13:36:03.712Z,male,GB,whitebutterfly446,ricardo.peterson@example.com,0119711 333 6460,07026 502662,https://randomuser.me/api/portraits/men/2.jpg,4,DIST_004,c4ccb64e-1e12-457f-bf64-76f75b772ce6,Dick Russell,Management Party,A brief bio of the candidate.,Key campaign promises or platform.,https://randomuser.me/api/portraits/men/99.jpg,2024-09-18 14:54:34,1,PS56789,regular
4dbf1d6c-f92b-4549-a033-d2f0da7aaa31,Dwayne Silva,1951-11-07T21:57:01.408Z,male,GB,blueelephant876,dwayne.silva@example.com,016973 46798,07996 974381,https://randomuser.me/api/portraits/men/3.jpg,2,DIST_012,a4f76ffc-ae49-4b2c-9ceb-8c1f99333fe1,William Morris,Tech Republic Party,A brief bio of the candidate.,Key campaign promises or platform.,https://randomuser.me/api/portraits/men/12.jpg,2024-09-18 14:54:36,1,PS89012,invalid
ce8d3ed2-e0b3-4a43-a738-13a5c8dfa6fe,Rebecca Sutton,1980-06-10T21:43:57.700Z,female,GB,lazybird314,rebecca.sutton@example.com,016977 09169,07952 934537,https://randomuser.me/api/portraits/women/73.jpg,15,DIST_012,c4ccb64e-1e12-457f-bf64-76f75b772ce6,Dick Russell,Management Party,A brief bio of the candidate.,Key campaign promises or platform.,https://randomuser.me/api/portraits/men/99.jpg,2024-09-18 14:54:38,1,PS90123,invalid
2d816f95-2feb-48e6-b45e-c04af1bc121e,Cecil Shaw,1947-05-23T08:16:34.479Z,male,GB,goldentiger777,cecil.shaw@example.com,017687 14617,07246 636289,https://randomuser.me/api/portraits/men/62.jpg,16,DIST_020,c4ccb64e-1e12-457f-bf64-76f75b772ce6,Dick Russell,Management Party,A brief bio of the candidate.,Key campaign promises or platform.,https://randomuser.me/api/portraits/men/99.jpg,2024-09-18 14:54:40,1,PS90123,invalid
944f63be-20b1-432b-8c83-6141b4b636d7,Levi Garrett,1950-07-19T18:10:40.483Z,male,GB,lazyduck447,levi.garrett@example.com,017683 53365,07449 285091,https://randomuser.me/api/portraits/men/9.jpg,16,DIST_009,a4f76ffc-ae49-4b2c-9ceb-8c1f99333fe1,William Morris,Tech Republic Party,A brief bio of the candidate.,Key campaign promises or platform.,https://randomuser.me/api/portraits/men/12.jpg,2024-09-18 14:54:42,1,PS23456,regular
0d2b1dea-c36c-4095-b492-39ef28405dbb,Amanda Simmons,1994-12-11T04:05:20.606Z,female,GB,blackduck661,amanda.simmons@example.com,0113294 462 5665,07236 241215,https://randomuser.me/api/portraits/women/15.jpg,3,DIST_002,a4f76ffc-ae49-4b2c-9ceb-8c1f99333fe1,William Morris,Tech Republic Party,A brief bio of the candidate.,Key campaign promises or platform.,https://randomuser.me/api/portraits/men/12.jpg,2024-09-18 14:54:44,1,PS56789,invalid
22ab606c-0ee7-4ce4-b199-559b978ccdf8,Caitlin Chapman,1976-12-06T02:19:12.192Z,female,GB,organicfrog429,caitlin.chapman@example.com,017687 59477,07056 313540,https://randomuser.me/api/portraits/women/56.jpg,8,DIST_024,c4ccb64e-1e12-457f-bf64-76f75b772ce6,Dick Russell,Management Party,A brief bio of the candidate.,Key campaign promises or platform.,https://randomuser.me/api/portraits/men/99.jpg,2024-09-18 14:54:46,1,PS34567,regular
59938fbe-24ee-4b64-b92c-2f7d1e767ee8,Eva Mills,1972-07-20T18:48:54.086Z,female,GB,smalldog956,eva.mills@example.com,017683 46839,07029 834298,https://randomuser.me/api/portraits/women/8.jpg,4,DIST_015,a4f76ffc-ae49-4b2c-9ceb-8c1f99333fe1,William Morris,Tech Republic Party,A brief bio of the candidate.,Key campaign promises or platform.,https://randomuser.me/api/portraits/men/12.jpg,2024-09-18 14:54:48,1,PS45678,regular
0042052b-5150-4f9f-96ee-a4cedf3eda6b,Abigail Alexander,1989-06-10T19:27:10.792Z,female,GB,tinyostrich334,abigail.alexander@example.com,015394 62916,07119 066116,https://randomuser.me/api/portraits/women/83.jpg,3,DIST_018,c4ccb64e-1e12-457f-bf64-76f75b772ce6,Dick Russell,Management Party,A brief bio of the candidate.,Key campaign promises or platform.,https://randomuser.me/api/portraits/men/99.jpg,2024-09-18 14:54:51,1,PS12233,regular
fa5a0681-36e7-45f0-ada1-2a13fbc6c8bc,Xander Nguyen,1982-10-30T02:12:06.510Z,male,GB,purplebutterfly259,xander.nguyen@example.com,019467 21712,07908 593845,https://randomuser.me/api/portraits/men/22.jpg,20,DIST_004,2d20e9e0-5691-4a27-8264-bbabc8002b40,Kelly Crawford,Savior Party,A brief bio of the candidate.,Key campaign promises or platform.,https://randomuser.me/api/portraits/women/67.jpg,2024-09-18 14:54:53,1,PS45678,regular
